pathway,pval,padj,log2err,ES,NES,size,leadingEdge,run_id,collection,contrast,direction
REACTOME_COMPLEX_I_BIOGENESIS,0.00642859681763066,0.028928685679338,0.407017918923954,-0.46399593522781,-1.64342111805221,62,NDUFAF1|TMEM126A|ECSIT|NDUFV2|NDUFAF6|NDUFC1|NDUFS2|OXA1L|HSCB|NDUFS4|NDUFAF4|NDUFS1|LYRM2|PYURF|DMAC2|NDUFB6|NDUFA6|NDUFC2|NDUFB7|TIMMDC1|NDUFB9|NDUFAB1|NDUFV3|NDUFA11|NDUFA5|DMAC1|NDUFB4|NDUFB5|NDUFS5|NDUFB3|NDUFA7,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,0.00641459116007591,0.028928685679338,0.407017918923954,-0.409129652156855,-1.57168972647722,102,RPL9|PSMD7|PSMB2|UBC|PSMA6|PSMA3|PSMB4|CUL2|PSMA5|RPL39L|RPL26L1|RPL15|PSMB5|ELOC|VCP|RBX1|RCHY1|RPL36AL|PSMD1|RPL17|PSMB7|RPL13A|RPL7|PSMA4|PSMC1|RPL34|PSMA1|UBA52|PSMC5|RPL5|PSMD6|PSMC4|PSMB1|TCF25|LTN1|PSMC6|RPLP0|RPL22|NPLOC4|PSMD3|RPS27A|ANKZF1|RPL11|RPL41|RPL10A|PSMD12|PSMB6|PSMD14|PSMD13,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,0.00672425088475757,0.030137606375058,0.407017918923954,0.37912550008861,1.46040633943278,114,KIF23|KIF11|KIF2C|KIF15|KIF4A|TUBB3|KIF20A|CTSV|KIF3C|CENPE|AP1M2|KIF18A|DNM1|KIF22|TUBA1A|RACGAP1|SPTBN2|HLA-DQB1|KLC2|KIF26A|HLA-DRB1|AP2B1|TUBB2B|KIF2A,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_OPIOID_SIGNALLING,0.00694835835788835,0.0310174717096136,0.407017918923954,0.420434000232233,1.53718266392125,82,ADCY3|ITPR3|GNG4|ADCY7|PLCB3|CAMKK1|PRKCD|PLCB4|PDE4D|GRK2|GNAT3|GNB3|PRKX|PRKAR2B|PPP1R1B|PDE4A|PDE4B|PLCB2|CDK5|NBEA|PRKAR1B|PRKCG|PLA2G4A|GNA15|GNG11|GNGT2|GNG13,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_SIGNALING_BY_WNT,0.00698437664432266,0.0310540411755541,0.407017918923954,0.31308907478355,1.36230453352305,277,SOX9|TCF7|ITPR3|RNF43|AXIN2|CTBP2|FZD7|GNG4|H2AX|PLCB3|LGR6|SMURF2|ZNRF3|FZD2|KREMEN2|TLE3|MEN1|WNT10B|WDR5|WNT10A|WNT9A|WNT16|CCDC88C|GNB3|PRKG2|H2AZ2|PORCN|LEF1|HDAC1|PIP5K1B|ROR2|TRRAP|ROR1|PLCB2|VANGL2|TNRC6C|TERT|RAC2|PPP2R5C|WNT7B|RUNX3|BCL9|PRKCG|KREMEN1|FZD1|WNT11|RYK|AP2B1|WNT6|H2BC9|AXIN1|XPO1|H2BC26|SOX2|FZD6|DVL2|DACT1|GNG11|H3C8|LGR5|CSNK1E|GNGT2|GNG13|FZD3|WNT8B|AP2M1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,0.00716941395646102,0.0317502618071845,0.407017918923954,-0.445991707670769,-1.59253758879904,67,IKBKG|NRAS|NFKBIA|PPP3CB|PSMD7|PSMB2|UBC|PSMA6|PSMA3|PSMB4|PSMA5|NFKBIE|PSMB5|CHUK|PSMD1|PSMB7|FBXW11|PSMA4|PSMC1|PSMA1|UBA52|NFKB1|PSMC5|MAP3K7|PSMD6|PSMC4|PSMB1|PSMC6|PSMD3|IKBKB|RPS27A|BCL10|CALM1|PSMD12|PSMB6|PSMD14|PSMD13,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_RHOC_GTPASE_CYCLE,0.00724066433882018,0.0319390569253886,0.407017918923954,0.437401647183481,1.57733459709908,74,ABR|CIT|DEPDC1B|IQGAP3|ANLN|TMPO|IQGAP1|FMNL3|ARHGAP39|OPHN1|ARHGAP32|RACGAP1|ARHGEF17|CCDC187|FMNL2|DIAPH3,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_FORMATION_OF_THE_EMBRYONIC_STEM_CELL_BAF_ESBAF_COMPLEX,0.00810901060630086,0.0356285662859518,0.380730400722792,0.610314246577677,1.65533516047339,19,SMARCC2|BCL11A|BCL11B|BCL7B|SMARCD3|SMARCD1|ACTL6A|SMARCC1|DPF2|SMARCE1|SMARCD2|BCL7C|SMARCB1|SMARCA4|BCL7A,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_METABOLISM_OF_PORPHYRINS,0.00826184554302452,0.0361577240235897,0.380730400722792,-0.593880428948963,-1.75090476877735,26,ALB|GSTA1|ALAD|HMOX1|BLVRB|SLCO1B1|UGT1A1|FABP1|UGT1A4|ALAS1|SLCO2B1|UROD,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE,0.00885820605240399,0.0384659842586882,0.380730400722792,0.662485855673912,1.69810490122053,15,SYN3|SYT1|STXBP1|TSPOAP1|PPFIA3|STX1A|CPLX1|PPFIA4|PPFIA1|RAB3A,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,0.00883497716802523,0.0384659842586882,0.380730400722792,0.538835966081321,1.61373240702914,30,CHD3|BRPF1|HDAC1|TP53|RBBP4|BRD7|PIP4K2C|HDAC2|AKT3|RBBP7|KAT6A|MAP2K6|ING5|PIP4K2A|PIP4K2B|BRD1|EP300|AKT1|PML|ING2|GATAD2A|MTA2|CHD4,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_POTASSIUM_CHANNELS,0.0091497551566168,0.0395780106774587,0.380730400722792,0.401787118503813,1.46813789636222,81,KCNK6|GNG4|GABBR1|KCNC4|KCNH2|KCNAB2|KCNN4|KCNJ14|KCNMB4|GNB3|KCNH8|KCND1|KCNQ4|KCNQ1|KCNQ2|KCNH3|HCN2|KCNB2|KCNJ5|KCNJ4|KCNG1|GNG11|KCNA6|GNGT2|GNG13|KCNJ12|KCNJ2|KCNJ1|KCNK9|ABCC8|KCNQ5|HCN3|KCNA2|KCNK10|GNG2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_GLUTATHIONE_CONJUGATION,0.00922436199314681,0.0397466717542542,0.380730400722792,-0.555143186487082,-1.71428250323128,31,GSTA1|GSTA2|GSTM1|CNDP2|GCLC|MGST1|MGST2|GCLM|AKR1A1|GGT1|ESD|GSTA4|GSTO1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,0.00936674669640503,0.040204958896877,0.380730400722792,-0.4311648372061,-1.54469899209004,68,VTN|TTR|ITGB3|SDC2|DMD|ITGAV|NTN4|SDC1|ACTA2|COL4A5|ACTG1|ITGB1|COL5A2|ACTA1|ACTB,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.009453425569787,0.040421543815641,0.380730400722792,-0.315569056063363,-1.37401613348221,259,VTN|PLG|FGA|FGB|TTR|FGG|ITGB3|SDC2|A2M|ADAMTS1|TMPRSS6|DMD|SPP1|MMP3|ITGAV|MMP24|DST|NTN4|PLOD2|VCAN|SCUBE1|CAPN13|SDC1|COL12A1|ACTA2|KLKB1|MMP15|COL4A5|ACTG1|MMP10|ITGB1|COL5A2|ACTA1|ACTB|ITGAL|PHYKPL|FMOD|NCSTN|F11R,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,0.00971266109063881,0.0413714876990569,0.380730400722792,-0.438129713813738,-1.55931424628473,64,FGA|FGB|FGG|ITGB3|APBB1IP|CNKSR2|FAM114A2|NRAS|ACTG1|ACTB|MAP2K1|PEBP1|FN1|AGGF1|RAP1A|CAMK2D,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,0.00984569888271781,0.0417787070460573,0.380730400722792,0.645378314720842,1.66973542092565,16,LIMK1|FYN|PLXNA1|SEMA3A|PLXNA3,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_SIGNALING_BY_GPCR,0.00998710904391617,0.0422182336856456,0.380730400722792,0.276040880427104,1.26646461980916,479,ADCY3|ABR|ITPR3|LPAR2|FZD7|ADORA2B|NTSR1|DGKZ|GNG4|OBSCN|GPR35|RGS10|VIPR1|ARHGEF4|GPSM1|ADCY7|ADGRE2|PLCB3|DGKE|ADGRE5|GPSM2|CAMKK1|FZD2|NMU|PRKCD|GABBR1|ARHGEF16|HRH1|PLEKHG5|PLCB4|ARHGEF3|PDE7A|RGS19|DAGLA|FGD3|ARHGEF17|NMUR2|WNT10B|PDE4D|PTGER2|ECT2|GRK2|WNT10A|GNAT3|WNT9A|WNT16|GNB3|ANXA1|GRK6|MTNR1A|ARHGEF39|LPAR5|OPRL1|GPR55|NPFFR1|PRKX|PTCH1|PRKAR2B|PPP1R1B|ARHGEF19|ADRA2C|PDE4A|PDE4B|MC1R|PLCB2|LTB4R|ADORA1|GAST|WNT7B|CXCL16|RPS6KA1|LPAR1|CDK5|PTAFR|NBEA|PRKAR1B|PDE10A|PRKCG|OXGR1|DGKA|APLN|SRC|GPSM3|PTH1R|RXFP4|FZD1|AVPR2|ARHGEF2|GPR132|WNT11|CXCR4|GPR15|ARHGEF1|WNT6|GRK3|ARHGEF10|ARHGEF38|TIAM2|HTR1D|ARHGEF25|MAPK3|PRKCQ|MAPK7|PLA2G4A|GNAZ|GNA15|CCR3|AKT3|LTB4R2|F2RL1|SSTR5|FZD6|FGD1|ADRA2B|ARHGEF37|RGS16|PLEKHG2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,0.0101578120384505,0.042616985845529,0.380730400722792,-0.498905275515412,-1.60853195441709,41,PSMD7|PSMB2|UBC|PSMA6|PSMA3|PSMB4|PSMA5|PSMB5|ELOC|RBX1|PSMD1|PSMB7|PSMA4|PSMC1|PSMA1|UBA52|PSMC5|PSMD6|PSMC4|PSMB1|PSMC6|PSMD3|RPS27A|PSMD12|PSMB6|PSMD14|PSMD13,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.0101504280881042,0.042616985845529,0.380730400722792,-0.436133978124257,-1.58821337264835,73,VTN|FGA|FGB|FGG|ITGB3|SPP1|ITGAV|COL4A5|ITGB1|COL5A2|ITGAL|F11R|FN1|ITGA5,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_SMOOTH_MUSCLE_CONTRACTION,0.0102023638456366,0.0426435882087285,0.380730400722792,-0.520487011832535,-1.65969907667932,39,TPM1|GUCY1A1|CACNA1H|CALD1|MYLK|GUCY1B1|ACTA2|MYL6|DYSF|MYL12B|MYL12A|MYL7|MYL9,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,0.0104573291701184,0.0435461916188511,0.380730400722792,-0.43536665676934,-1.55459788576779,67,F5|SAR1B|SEC31A|SEC22B|NAPA|SEC23A|SEC16B|SERPINA1|SEC22A|SEC24B|USO1|GORASP1|TRAPPC3|STX17|TRAPPC6B|CD59|SEC24D|TFG|SEC24A|CNIH1|SEC13|RAB1A|TMED2|CTSZ|TRAPPC5|SEC23IP|LMAN1|SEC22C|NAPB|STX5|TRAPPC6A,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,0.0107375651621034,0.0443819360033609,0.380730400722792,-0.542541469942435,-1.64637476896773,29,TF|ATP6V0E1|ATP6V1E1|MCOLN1|ATP6V0B|ATP6V1C1|ATP6V1H|STEAP3|ATP6V1E2|ATP6V0D1|HFE|ATP6V1G1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_REGULATION_OF_INSULIN_SECRETION,0.0107215380603345,0.0443819360033609,0.380730400722792,0.42506870013403,1.51410348293383,66,SLC2A1|ITPR3|CACNB3|GNG4|PLCB3|IQGAP1|STXBP1|GNB3|PRKAR2B|ADRA2C|PLCB2|CACNA1C|RAPGEF3|PRKAR1B|GNA15|CD36|STX1A|GNG11|CACNA2D2|GNGT2|AKAP5|GNG13,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_PEPTIDE_HORMONE_METABOLISM,0.010786687165994,0.044420453421584,0.380730400722792,-0.433267348264734,-1.54710172015177,67,CES1|AGT|INHBC|CPB2|ANPEP|CLTRN|POMC|MME|KIF5C|RAB27A|INHBE|ENPEP|GNB1|INHBA|MYRIP|ACHE|IGF1|P4HB|EXOC5|SPCS1|CTSZ|SEC11C|REN|ACE2|EXOC8|BCHE,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_SIGNALING_BY_NOTCH3,0.011014251393404,0.0451908255699957,0.380730400722792,0.483685774711219,1.57477834609082,44,TACC3|DLGAP5|PLXND1|JAG2|MAML2|MAML1|NEURL1B|NOTCH1|DLL1|NOTCH3,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,0.0112551832034532,0.0460101994690613,0.380730400722792,0.465201316029209,1.60854218329176,55,ABR|OBSCN|ARHGEF4|ARHGEF16|PLEKHG5|ARHGEF3|FGD3|ARHGEF17|ECT2|ARHGEF39|ARHGEF19|NGFR|ARHGEF2|ARHGEF1|ARHGEF10|ARHGEF38|TIAM2|FGD1|ARHGEF37|PLEKHG2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.0114360897339855,0.0465791100114153,0.380730400722792,0.424987281071204,1.53256656914116,74,E2F1|CCNA2|CDC25A|E2F4|CCNE1|LIN9|CCNE2|CDK2|CDC25B|CCND1|TFDP1|CKS1B|PTK6|RBBP4,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES,0.0116056507448263,0.046858555314952,0.380730400722792,-0.625804299992613,-1.70152604820075,19,IKBKG|IFI44L|FKBP5|RIGI|IFI6|ATF6|EIF2AK3|ARIH1|UBE2L6|IFI44|IFIH1|CHUK,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_CA_DEPENDENT_EVENTS,0.0116048881064428,0.046858555314952,0.380730400722792,0.516185651795669,1.57022460738028,32,ADCY3|ADCY7|CAMKK1|PRKCD|GRK2|PRKX|PRKAR2B|NBEA|PRKAR1B|PRKCG|PLA2G4A,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.0116306629231557,0.046858555314952,0.380730400722792,-0.3650761449946,-1.45375816263277,134,APOB|ARPC5|TF|AGTR1|SYT9|AGFG1|ITSN1|FNBP1L|VAMP4|PACSIN2|ACTG1|NECAP2|ACTB|UBQLN2|ARPC4|FNBP1|EPS15|FZD4|SYT11|AP2A2|SGIP1|RAB5A|ADRB2|COPS2|UBC|COPS5|STAM2|PICALM|DAB2|SNX18|IGF2R|NEDD8|REPS2|WASL|SCARB2|STAM|FCHO2|VAMP7|UBQLN1|CFTR|VAMP8,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION,0.0117129410683278,0.0470202957994741,0.380730400722792,0.374940911237578,1.41364847842414,103,TCF7|MCM2|MCM5|PLK1|CCNB1|SMARCC2|LIG1|BRCA1|SYTL2|CDKN2A|DPF1|TFAP2A|CDK2|CDC25B|CCND1|LEF1|HDAC1|STT3B|BCL7B|TNRC6C|TERT|SMARCD3|SMARCD1|GXYLT2|ACTL6A|SOX2|TBX2|SMARCC1|ITGA2|DPF2|SMARCE1|SMARCD2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
