,Hep_D1_1,Hep_D1_2,Hep_D1_3,SW1116_D1_1,SW1116_D1_2,SW1116_D1_3,SW48_D1_1,SW48_D1_2,SW48_D1_3
ENSG00000248792.2,0,0,0,0,0,0,0,0,0
ENSG00000248794.1,1,1,0,2.001,2,1,0,0,2
ENSG00000248795.1,0,0,0,0,0,0,1,0,1
ENSG00000248796.1,0,0,0,0,0,0,0,0,0
ENSG00000248799.1,0,0,0,0,0,0,0,0,0
ENSG00000248801.7,3,0,0,0,0,0,0,0,0
ENSG00000248802.1,1,0,0,1,0,0,0,0,0
ENSG00000248803.1,0,0,0,0,0,0,0,0,0
ENSG00000248807.1,1,5,1,2,3,3,0,0,0
ENSG00000248809.6,0,0,0,2,0,0,0,0,0
ENSG00000248810.4,82.073,82.858,88.999,1,2.112,1.527,4.995,5.042,2
ENSG00000248813.1,0,0,0,0,0,0,0,0,0
ENSG00000248816.1,0,0,0,0,0,0,0,0,0
ENSG00000248817.1,0,0,0,0,0,0,0,0,0
ENSG00000248820.2,0,0,0,0,0,0,0,0,0
ENSG00000248821.1,0,0,0,0,0,0,0,0,0
ENSG00000248822.1,0,0,0,0,0,0,0,0,0
ENSG00000248824.2,0,0,0,0,0,0,0,0,0
ENSG00000248826.2,0,0,0,0,0,0,0,0,0
ENSG00000248827.1,0,0,0,0,0,0,0,0,0
ENSG00000248830.1,0,0,0,0,0,1,1,6,1
ENSG00000248831.2,0,0,0,0,0,0,0,0,0
ENSG00000248834.2,0,0,0,0,0,0,0,0,0
ENSG00000248837.7,0,0.961,1,6,1,4,0,0,2
ENSG00000248838.2,0,0,0,0,0,0,0,0,0
ENSG00000248839.1,0,2.069,0,0,0,0,7.196,14.978,6.476
ENSG00000248840.2,0,0,0,0,0,0,1,7,4
ENSG00000248842.1,0,0,0,0,0,0,0,0,0
ENSG00000248843.1,0,0,0,0,1,0,0,0,1
ENSG00000248844.6,0,1,0,0,0,0,1,0,0
ENSG00000248846.3,1,0,1,139,114,157,0,2,1
ENSG00000248847.2,0,0,0,0,0,0,0,0,0
ENSG00000248848.2,0,0,0,0,0,0,0,0,0
ENSG00000248850.1,0,0,0,0,0,0,0,0,0
ENSG00000248851.1,0,0,0,0,0,0,0,0,0
ENSG00000248853.1,0,0,0,0,0,0,0,0,0
ENSG00000248854.1,0,0,0,0,0,0,0,0,0
ENSG00000248858.7,1,3,1,2,1,1,0,1,1
ENSG00000248859.2,0,0,0,0,0,0,0,0,0
ENSG00000248863.2,2,3,1,2,0,1,2,1,1
ENSG00000248866.1,47,70,81,33,27,19,7,13,16
ENSG00000248867.1,0,0,0,0,0,0,0,0,0
ENSG00000248869.7,0,0,0,0,0,0,0,0,0
ENSG00000248870.1,0,0,0,0,0,0,0,0,0
ENSG00000248871.1,16.673,0,0,0,0,3.287,15.414,6.005,14.722
ENSG00000248872.2,0,0,0,0,0,0,0,0,0
ENSG00000248873.1,0,1,0,0,0,0,0,0,0
ENSG00000248874.5,6,3,9,2,9,4,4.257,4.003,11.363
ENSG00000248876.1,0,0,0,0,0,0,0,0,0
ENSG00000248877.2,0,0,0,0,0,0,0,0,0
ENSG00000248878.1,0,0,0,0,0,0,0,0,0
ENSG00000248880.1,0,0,0,0,0,0,0,0,0
ENSG00000248881.1,0,0,0,0,0,0,0,0,0
ENSG00000248883.2,0,0,0,0,0,0,0,0,0
ENSG00000248884.2,2,0,0,1,0,1,0,0,0
ENSG00000248885.1,1,1,1,1,1,2,2,1,4
ENSG00000248886.2,0,0,0,0,0,0,0,0,0
ENSG00000248890.4,0,0,1,0,1,0,4,1,1
ENSG00000248891.2,0,0,0,0,0,0,0,0,0
ENSG00000248893.3,0,0,0,0,0,0,0,0,0
ENSG00000248895.1,0,0,0,0,0,0,0,0,0
ENSG00000248896.3,6,7,9,0,2,3,14,14,13
ENSG00000248898.4,9,9,7,1,2,0,0,1,0
ENSG00000248901.2,0,0,0,0,0,0,0,0,0
ENSG00000248903.1,0,0,0,0,0,0,0,0,0
ENSG00000248905.10,12.912,17.811,7.866,201.824,305.613,245.014,291.069,291.756,301.064
ENSG00000248907.1,0,0,0,0,0,0,0,0,0
ENSG00000248908.1,0,0,0,0,0,0,0,0,0
ENSG00000248909.1,1,2,0,3,2,2,1,2,6
ENSG00000248911.2,0,0,0,0,0,0,0,0,0
ENSG00000248912.1,0,0,0,0,0,0,0,0,0
ENSG00000248913.1,0,0,0,0,0,0,0,0,0
ENSG00000248915.2,0,0,0,0,0,0,0,0,0
ENSG00000248916.1,0,0,0,0,0,0,2,0,0
ENSG00000248918.2,0,0,0,0,0,0,0,0,0
ENSG00000248919.7,140.19,142.004,176.25,96.193,213.56,268.511,377.27,403.982,398.529
ENSG00000248920.3,0,0,0,0,0,0,0,0,0
ENSG00000248921.1,0,0,0,0,0,0,0,0,0
ENSG00000248923.1,6.001,8.001,7.001,7,7.001,5,25.2,42.003,69.006
ENSG00000248924.2,0,0,0,0,0,0,0,0,0
ENSG00000248925.3,4,3.724,0,5,2,2,0,0,1
ENSG00000248926.1,0,0,0,0,0,0,1,0,0
ENSG00000248927.1,0,0,0,0,0,0,0,0,0
ENSG00000248928.1,0,0,0,0,0,0,0,0,0
ENSG00000248929.1,0,0,0,0,0,0,0,0,0
ENSG00000248930.1,0,0,0,0,0,0,0,0,1
ENSG00000248931.1,0,0,0,0,0,0,0,0,0
ENSG00000248932.8,21.07,18,19.053,60.308,38.907,54.062,35.832,49.682,53.697
ENSG00000248933.3,0,0,0,0,0,0,0,0,0
ENSG00000248935.1,0,0,0,0,0,0,0,0,0
ENSG00000248936.1,2,1,0,7,9,9,3,1,0
ENSG00000248939.1,0,0,0,0,0,0,0,0,0
ENSG00000248942.3,0,0,0,0,0,2,0,0,0
ENSG00000248943.1,0,0,0,0,0,0,0,0,0
ENSG00000248944.1,1,0,0,0,0,0,3,0,0
ENSG00000248946.2,0,0,0,0,0,0,0,0,0
ENSG00000248949.1,0,0,0,0,0,0,0,0,0
ENSG00000248950.1,0,0,0,0,0,0,0,0,0
ENSG00000248951.2,0,0,0,0,0,0,0,0,0
ENSG00000248954.1,0,0,0,7,8,10,0,0,0
ENSG00000248955.1,0,0,0,0,0,0,0,0,0
ENSG00000248956.1,0,0,0,0,0,0,0,0,0
ENSG00000248958.2,0,0,0,0,0,0,0,0,0
ENSG00000248962.1,0,0,0,0,0,0,0,0,0
ENSG00000248964.7,2,0,0,0,0,1,6,5,2
ENSG00000248965.1,0,0,0,0,0,0,0,0,0
ENSG00000248966.1,16.018,25,12.024,0,0,0,0,0,0
ENSG00000248967.1,0,1,0,0,1,0,0,0,0
ENSG00000248968.1,0,0,2,0,3,1,0,1,0
ENSG00000248969.1,0,0,0,0,0,0,0,0,0
ENSG00000248971.2,1,1,5,2,3,0,15,16.001,21
ENSG00000248973.3,0,0,0,0,0,0,0,0,0
ENSG00000248975.2,2,0,0,0,0,0,0,2,1
ENSG00000248977.1,0,0,0,0,0,0,0,0,0
ENSG00000248978.2,0,0,0,0,0,0,0,0,0
ENSG00000248979.2,0,0,0,0,3,0,0,0,0
ENSG00000248980.1,0,0,0,0,0,0,0,0,0
ENSG00000248984.1,0,0,0,0,0,0,0,0,0
ENSG00000248987.2,0,0,0,0,0,0,0,0,0
ENSG00000248988.1,0,0,0,1,0,0,0,0,0
ENSG00000248990.1,0,0,0,0,0,0,0,0,0
ENSG00000248991.2,0,0,0,0,0,0,0,0,0
ENSG00000248993.1,0,0,1,0,0,0,0,3.137,0
ENSG00000248994.2,26.795,23.999,21.635,15.983,24.679,22,49.908,33.45,37.223
ENSG00000248995.2,0,0,0,0,0,0,0,0,0
ENSG00000248996.1,0,0,0,0,0,0,0,0,0
ENSG00000248998.2,0,0,0,0,0,0,0,0,0
ENSG00000249000.1,0,0,0,0,0,0,0,0,0
ENSG00000249001.6,0,0,0,1,0,0,0,0,0
ENSG00000249002.2,0,0,0,0,0,0,0,0,0
ENSG00000249003.1,0,0,0,0,0,0,0,0,0
ENSG00000249004.1,0,0,0,0,0,0,0,0,0
ENSG00000249005.3,0,0,0,0,0,0,0,0,0
ENSG00000249006.1,0,0,1,0,1,4,5,4,1
ENSG00000249007.1,12.241,36.96,21.135,37.615,15.51,35.785,6.288,8.447,10.102
ENSG00000249008.1,0,0,0,0,0,0,0,0,0
ENSG00000249012.2,0,0,1,0,0,0,0,0,1
ENSG00000249013.1,0,0,0,0,0,0,0,0,0
ENSG00000249014.2,0,0,0,0,0,0,0,0,0
ENSG00000249016.1,0,0,0,0,0,0,0,0,0
ENSG00000249017.1,0,0,0,0,0,0,0,0,0
ENSG00000249018.2,0,0,0,0,0,0,0,0,0
ENSG00000249019.2,0,0,0,0,0,0,4,1,1
ENSG00000249020.1,0,0,2,0,1,0,0,0,1
ENSG00000249021.1,0,0,6,0,3,0,1,0,0
ENSG00000249022.2,0,0,0,0,0,0,0,0,0
ENSG00000249023.1,0,0,0,0,0,0,0,0,0
ENSG00000249025.1,0,0,0,0,0,0,0,0,0
ENSG00000249026.2,0,2,0,12,24.01,22,1,0,0
ENSG00000249028.2,0,0,0,0,0,1,2,4,2
ENSG00000249031.1,0,0,0,0,0,0,0,0,0
ENSG00000249035.7,0,0,0,7,0,0,6,1,0
ENSG00000249036.1,0,0,0,0,0,0,0,0,0
ENSG00000249038.2,0,0,0,0,0,0,0,0,0
ENSG00000249041.1,0,0,0,0,0,0,0,0,0
ENSG00000249042.6,127.471,89.942,97.632,200.011,183.572,187.33,184.794,201.665,179.245
ENSG00000249045.1,0,0,0,0,0,0,0,0,0
ENSG00000249047.2,0,0,0,0,0,0,0,3,2
ENSG00000249048.2,0,0,0,0,0,0,0,0,0
ENSG00000249049.1,0,0,0,0,0,0,0,0,0
ENSG00000249050.1,0,0,0,0,0,0,0,0,0
ENSG00000249051.2,0,0,0,0,0,0,0,0,0
ENSG00000249052.1,0,0,0,0,0,0,0,0,0
ENSG00000249053.1,0,0,0,0,0,0,0,0,0
ENSG00000249054.2,0,0,0,0,0,0,0,0,0
ENSG00000249055.1,3.148,2,3.748,3,2,1,2,0,0
ENSG00000249056.1,0,0,0,0,0,0,0,0,0
ENSG00000249057.1,0,1,0,0,0,0,0,0,0
ENSG00000249061.1,0,0,0,0,0,0,0,0,0
ENSG00000249064.1,0,0,0,0,0,0,3,0,1
ENSG00000249065.2,0,0,0,0,0,0,0,0,0
ENSG00000249066.2,0,0,0,0,0,0,0,0,0
ENSG00000249068.1,0,1,0,0,0,0,0,2,0
ENSG00000249069.8,0,0,0,0,0,0,0,0,0
ENSG00000249071.2,0,0,0,0,0,0,0,0,0
ENSG00000249072.1,0,0,0,0,0,0,0,0,1
ENSG00000249073.1,0,0,0,0,0,0,0,0,0
ENSG00000249074.1,0,0,0,0,0,0,0,0,0
ENSG00000249077.1,1,0,0,0,0,0,0,0,0
ENSG00000249079.1,0,0,0,0,0,0,0,0,0
ENSG00000249081.1,0,0,0,0,0,0,0,0,0
ENSG00000249082.2,0,0,0,4,4,5,1,0,0
ENSG00000249084.1,0,0,0,0,0,1,0,2,5
ENSG00000249085.1,0,0,7,0,1,0,1,2.664,1
ENSG00000249086.1,0,0,0,0,0,0,0,0,0
ENSG00000249087.9,33,40,68,26.193,23,22.158,97.182,60.649,67.645
ENSG00000249089.1,0,1,0,0,0,0,0,0,0
ENSG00000249091.1,0,0,0,0,0,0,0,0,0
ENSG00000249092.1,3,5,4,0,0,0,1,0,0
ENSG00000249094.2,0,0,0,0,0,0,0,0,0
ENSG00000249096.7,61.893,74.455,77.627,6.944,8.481,9.993,22.103,17.87,27.651
ENSG00000249098.1,0,0,0,0,4,0,0,0,1
ENSG00000249099.1,0,0,0,0,0,0,0,0,0
ENSG00000249100.1,0,0,0,0,0,0,0,0,0
ENSG00000249101.1,0,0,0,0,0,0,0,0,0
ENSG00000249102.3,0,6.126,1.965,4.299,13.398,13.214,15.463,18.666,15.847
ENSG00000249104.3,0,0,0,0,1.211,0,0,0,0
ENSG00000249105.2,0,0,0,0,0,0,0,0,0
ENSG00000249106.1,0,0,0,0,0,0,0,0,0
ENSG00000249109.1,0,0,1,0,0,0,0,0,0
ENSG00000249111.1,0,0,0,0,0,0,0,0,0
ENSG00000249112.1,0,0,0,0,0,0,0,0,0
ENSG00000249114.1,0,0,0,0,0,0,0,0,0
ENSG00000249115.9,175,205,230.297,573,545.856,544.089,1042.04,1018.484,1084
ENSG00000249116.2,0,0,0,0,0,0,0,0,0
ENSG00000249119.1,0,0,0,0,1.001,0,7.813,7.009,15.017
ENSG00000249122.1,0,0,0,0,0,0,0,0,0
ENSG00000249125.2,0,3.494,0,1,0,0,3.068,2.996,2
ENSG00000249127.1,0,0,0,0,0,0,0,0,0
ENSG00000249128.1,0,0,0,0,0,0,0,0,0
ENSG00000249129.1,0,0,0,0,0,0,6.173,3.035,7.142
ENSG00000249131.2,0,0,0,0,0,0,0,1,0
ENSG00000249135.1,0,0,0,0,0,0,0,0,0
ENSG00000249138.1,16,5,9,4,0,1,1,7,3
ENSG00000249139.2,0,0,0,0,1,0,0,0,0
ENSG00000249140.1,0,0,5,2,2,5,1,3,3
ENSG00000249141.1,0,3.227,2.184,0,0,2.52,5.352,0,2.348
ENSG00000249142.1,0,0,0,0,0,1.001,0,0,0
ENSG00000249145.5,11.203,19.645,11.973,11.645,18.003,9.74,27.998,48.818,49.251
ENSG00000249148.2,4,1,0,0,0,0,0,1,0
ENSG00000249149.2,0,0,0,0,0,0,0,0,0
ENSG00000249150.2,0,0,0,0,0,0,1,0,0
ENSG00000249152.1,0,0,0,0,0,0,0,0,0
ENSG00000249153.1,0,0,0,0,0,0,0,0,0
ENSG00000249156.2,0,2,2,0,0,0,0,0,0
ENSG00000249157.1,0,0,0,0,0,0,0,0,0
ENSG00000249158.7,9.604,1,4,0,0,0,6.621,2.278,10.749
ENSG00000249159.6,0,2,2,0,0,0,0,1,1
ENSG00000249160.4,0,0,0,0,0,0,0,0,0
ENSG00000249162.1,0,0,0,38,32,38,0,0,0
ENSG00000249163.3,0,0,1,0,1,0,0,0,1
ENSG00000249166.1,0,0,0,0,0,0,0,0,0
ENSG00000249167.2,0,0,0,0,0,0,0,0,0
ENSG00000249169.1,0,0,0,0,0,0,0,0,0
ENSG00000249170.1,0,0,0,0,0,0,0,0,0
ENSG00000249171.1,0,0,0,0,0,0,0,0,0
ENSG00000249173.8,58.999,54,40,0,0,0,0,0,0
ENSG00000249174.1,0,0,1,0,0,0,1,1,1
ENSG00000249175.1,0,0,0,0,0,0,0,0,0
ENSG00000249176.1,0,0,0,0,0,0,0,1,0
ENSG00000249177.1,0,0,0,0,0,0,0,0,0
ENSG00000249180.1,4.255,0,1,0,1,0,0,0,2
ENSG00000249183.1,0,0,0,0,0,0,0,0,0
ENSG00000249184.2,0,0,0,0,0,0,0,0,0
ENSG00000249186.2,1,0,1,0,0,0,0,0,0
ENSG00000249188.1,0,0,1,0,0,0,3,1,8
ENSG00000249189.1,0,0,0,0,0,0,0,0,0
ENSG00000249191.1,0,0,0,0,0,0,0,0,0
ENSG00000249192.1,2,1,0,0,3,0,4,1,1
ENSG00000249193.1,0,0,0,0,0,0,0,0,0
ENSG00000249196.6,0,0,0,12,7,12,0,0,0
ENSG00000249197.1,0,0,0,0,0,0,0,0,0
ENSG00000249198.1,4,6.023,5,0,1.013,0,1,0,0
ENSG00000249199.2,0,0,0,1,0,0,0,0,0
ENSG00000249200.1,0,0,0,0,0,0,0,0,0
ENSG00000249201.2,1,2,0,0,0,0,1,0,0
ENSG00000249203.2,0,0,0,0,0,0,0,0,0
ENSG00000249206.2,0,0,0,0,0,0,0,0,0
ENSG00000249207.2,6,27.957,8.019,11,7,5,6.64,1.005,1.006
ENSG00000249209.2,4.521,7.366,16.23,0,1.577,4.62,10.465,4.954,0
ENSG00000249210.1,0,0,2,0,1,0,0,0,0
ENSG00000249212.1,2,0,2,5,1,3,2,1,0
ENSG00000249213.1,0,0,0,0,0,0,0,0,0
ENSG00000249215.1,0,0,0,3,0,0,0,0,0
ENSG00000249216.1,1,0,1,0,0,0,0,0,0
ENSG00000249219.1,0,0,0,0,0,0,0,0,0
ENSG00000249222.1,0,1,0,0,0,1,4,0,3
ENSG00000249225.1,0,0,0,0,0,0,0,0,0
ENSG00000249226.1,0,0,0,0,0,0,0,0,0
ENSG00000249228.1,21.999,9,16.681,8.048,4.11,1,7.416,4.991,9
ENSG00000249229.2,0,0,0,0,0,0,0,0,0
ENSG00000249230.1,0,1,3,0,2.354,1,8.544,12.272,12.755
ENSG00000249231.8,0,0,0,0,0,0,0,0,0
ENSG00000249234.1,0,3,0,0,2,0,0,0,0
ENSG00000249235.1,1,0,0,0,0,0,0,0,0
ENSG00000249236.2,0,3,0,0,2,0,0,0,0
ENSG00000249237.5,0,0,0,0,0,1,0,0,0
ENSG00000249238.1,0,0,0,0,0,0,0,0,0
ENSG00000249239.2,0,0,0,0,0,0,0,0,0
ENSG00000249240.2,0,1.839,0,0,0,3.344,5.722,0,0
ENSG00000249241.2,0,0,0,2,1,0,0,0,1
ENSG00000249242.8,142,159,168,7,14,12,0,1,4
ENSG00000249244.1,11,8,13,0,0,4,4,2,2
ENSG00000249245.2,1,3,1,0,0,0,0,1,1
ENSG00000249247.1,0,0,0,0,0,0,0,0,0
ENSG00000249249.2,44.318,30.832,34.987,33.428,23.605,42.686,28.172,46.403,37.319
ENSG00000249252.5,5,1,0,2,0,0,0,0,0
ENSG00000249253.1,0,0,0,0,0,0,0,0,0
ENSG00000249255.1,0,0,0,0,0,0,0,0,0
ENSG00000249256.2,0,0,0,0,0,0,0,0,0
ENSG00000249257.1,0,0,0,0,0,0,0,0,0
ENSG00000249258.2,4,9.115,2,0,0,0,0,0,0
ENSG00000249259.3,0,0,0,0,0,0,0,0,0
ENSG00000249261.1,0,0,0,0,0,0,0,0,0
ENSG00000249262.2,1,2,1,0,0,0,0,0,0
ENSG00000249263.2,0,0,0,0,0,0,0,0,0
ENSG00000249264.1,0,0,2.002,0,1.001,1,0,1.998,2.001
ENSG00000249266.1,0,0,2,0,0,0,0,1,0
ENSG00000249267.8,38.993,43.175,27.003,10,15.013,7.102,19.156,30.292,10.152
ENSG00000249269.2,0,0,0,0,0,0,0,0,0
ENSG00000249270.1,0,0,0,0,0,0,0,0,0
ENSG00000249271.2,0,0,0,0,0,0,0,0,0
ENSG00000249272.1,0,0,0,0,0,0,0,0,0
ENSG00000249274.1,3,4.546,2.179,0,0,0,0,0,0
ENSG00000249275.1,5.107,0,4,2,13,4,14.087,17.63,19.119
ENSG00000249276.1,0,0,0,0,0,0,0,0,0
ENSG00000249277.1,0,0,0,0,0,0,0,0,0
ENSG00000249278.1,0,0,0,0,0,0,0,0,0
ENSG00000249279.6,9,6,15,3,5,2,0,2,2
ENSG00000249282.1,0,0,0,0,0,0,0,0,0
ENSG00000249283.3,0,0,0,0,0,0,0,0,0
ENSG00000249284.1,0,0,0,0,0,0,0,0,0
ENSG00000249285.1,0,0,0,0,0,0,0,0,0
ENSG00000249286.1,1.001,3,2,0,4.004,1,6.861,3,0
ENSG00000249287.1,0,0,0,0,0,0,0,0,0
ENSG00000249288.1,0,0,0,0,0,0,0,0,0
ENSG00000249289.1,0,0,0,0,0,0,0,0,0
ENSG00000249290.5,0,0,0,0,0,0,0,0,0
ENSG00000249293.1,1,1,3,1,1,0,0,0,0
ENSG00000249295.1,0,0,0,0,0,0,0,0,0
ENSG00000249297.2,0,0,0,0,0,0,0,0,0
ENSG00000249301.1,0,0,0,0,0,0,0,0,0
ENSG00000249302.2,3,5,8,0,0,0,0,6,3
ENSG00000249304.1,0,0,1,0,1,0,0,0,0
ENSG00000249305.1,0,0,0,0,0,0,0,0,0
ENSG00000249306.7,1,0,2,13,4,10,17.019,13,14.937
ENSG00000249307.8,20.524,17.181,24.009,9.064,19.986,10.013,40.772,41.089,40.199
ENSG00000249309.1,0,0,0,0,0,0,0,0,0
ENSG00000249310.2,0,0,0,0,0,3.021,0,0,2.012
ENSG00000249311.4,0,0,0,0,0,0,0,0,0
ENSG00000249312.1,0,0,0,0,0,0,0,0,0
ENSG00000249316.2,0,0,0,0,1,0,0,0,0
ENSG00000249317.2,0,0,0,0,0,0,0,0,0
ENSG00000249318.1,0,0,0,0,0,0,0,0,0
ENSG00000249319.2,6.463,4.74,8.576,5.572,14.88,0,0,8.811,6.173
ENSG00000249320.1,0,0,0,0,0,0,1,1,0
ENSG00000249321.1,0,0,0,0,0,0,0,0,0
ENSG00000249326.1,0,0,0,0,0,0,0,0,0
ENSG00000249328.3,1,3,1.001,9,17,29.074,0,1.002,0
ENSG00000249330.3,6.215,1,0,0,0,0,3.002,7.146,2.219
ENSG00000249332.2,0,0,0,0,0,0,0,0,0
ENSG00000249333.1,0,0,0,0,0,0,0,0,0
ENSG00000249334.1,0,0,0,0,0,0,0,0,0
ENSG00000249335.5,94,98.618,71.758,1,3,1,3,3,2
ENSG00000249337.2,4.047,0,6.129,5,0,1,5,8,5.992
ENSG00000249338.1,0,0,0,0,0,0,0,0,0
ENSG00000249341.1,0,0,0,0,0,0,0,0,1
ENSG00000249343.3,0,0,0,0,0,0,0,0,0
ENSG00000249345.8,1,1,2,0,0,0,2,2.007,2
ENSG00000249346.8,1,3,0,2,3,6,0,5,3
ENSG00000249347.1,0,0,0,2,0,0,0,0,0
ENSG00000249348.2,322.443,308.05,286.623,301.102,371.224,265.932,424.19,442.215,538.2
ENSG00000249349.1,0,0,0,0,0,0,0,1,0
ENSG00000249351.2,0,0,0,0,0,0,0,0,0
ENSG00000249352.4,56,52.382,55.242,2,2,2,1,2,0
ENSG00000249353.2,0,1.021,1.03,1.027,0,2.173,4.161,1.1,0
ENSG00000249359.3,2.788,3,11.832,0,0,0,0,0,0
ENSG00000249360.1,0,0,0,0,0,0,0,0,0
ENSG00000249362.3,0,0,0,0,0,0,0,0,0
ENSG00000249363.1,0,0,0,0,0,0,1,3,0
ENSG00000249364.7,100.999,124,123.999,2,5,0,0,0,0
ENSG00000249367.1,0,0,0,0,0,0,0,0,0
ENSG00000249368.1,0,0,0,0,0,0,0,0,0
ENSG00000249372.1,0,0,0,0,0,0,0,0,0
ENSG00000249373.2,0,0,0,0,0,0,0,0,0
ENSG00000249375.8,3.001,5.01,2.155,16.018,23.138,9,6.003,4.004,3
ENSG00000249378.8,5.042,3.147,16.016,6,9.236,6.331,17.009,36.035,39.883
ENSG00000249379.2,137.072,186.276,199.735,2.005,9,6.017,14,20.099,24.03
ENSG00000249380.1,0,0,0,0,0,0,0,0,0
ENSG00000249381.1,0,0,0,0,0,0,0,0,0
ENSG00000249382.3,0,0,0,0,0,0,0,0,0
ENSG00000249383.2,3,1,5.95,1.001,1,1,0,0,2.298
ENSG00000249386.1,0,0,0,0,0,0,0,0,0
ENSG00000249387.1,0,0,0,0,0,0,0,0,0
ENSG00000249388.3,0,0,0,1,1,0,0,0,3
ENSG00000249392.1,0,0,0,0,0,0,0,0,0
ENSG00000249395.4,10.317,3,9.919,71.046,65.911,53.013,34.118,42.585,21.037
ENSG00000249396.2,0,1,0,0,0,0,0,0,3
ENSG00000249400.1,0,2,1,0,0,0,0,0,0
ENSG00000249403.1,0,0,0,0,0,0,0,0,0
ENSG00000249404.1,0,0,0,0,0,0,0,0,0
ENSG00000249405.1,0,0,0,0,0,0,0,0,0
ENSG00000249406.3,0,0,0,0,0,0,0,0,0
ENSG00000249407.1,0,0,0,1,0,0,0,0,0
ENSG00000249409.1,0,0,0,0,0,0,0,1.933,0
ENSG00000249410.1,0,0,0,0,0,0,0,0,0
ENSG00000249411.1,0,0,0,0,0,0,0,0,0
ENSG00000249412.1,0,0,0,1,0,0,0,0,1
ENSG00000249413.2,0,0,0,0,0,2,0,0,0
ENSG00000249416.2,0,0,0,1,0,0,0,0,0
ENSG00000249417.1,0,1,0,0,0,0,1,0,1
ENSG00000249418.2,0,0,0,0,0,0,0,0,0
ENSG00000249419.1,0,0,0,1,0,0,0,0,0
ENSG00000249421.2,0,0,0,0,0,0,0,0,0
ENSG00000249425.1,0,0,0,0,0,0,0,0,0
ENSG00000249426.1,4,0,0,0,0,0,0,0,0
ENSG00000249429.1,2.859,5.568,0,5,4,3,2.392,16.797,11.998
ENSG00000249433.1,0,0,0,0,0,0,0,0,0
ENSG00000249435.1,0,0,0,0,0,0,0,0,0
ENSG00000249436.2,0,0,0,0,0,0,0,0,0
ENSG00000249437.8,60.273,85.723,80.841,215.941,209.269,147.432,328.692,447.03,356.388
ENSG00000249438.2,0,0,0,0,2,1,0,0,0
ENSG00000249439.1,0,0,0,0,0,0,0,0,0
ENSG00000249441.1,0,0,0,0,0,0,0,0,0
ENSG00000249443.1,0,0,0,0,0,0,0,0,0
ENSG00000249444.3,0,0,0,0,0,0,0,0,0
ENSG00000249446.2,0,0,0,0,0,0,0,0,0
ENSG00000249448.1,0,0,0,0,0,0,0,0,0
ENSG00000249449.1,0,0,0,0,0,0,0,0,0
ENSG00000249451.1,0,0,0,0,0,0,0,0,0
ENSG00000249452.2,0,0,0,0,0,0,0,0,0
ENSG00000249453.1,0,0,0,0,0,0,0,0,0
ENSG00000249454.1,0,0,0,0,0,0,0,0,0
ENSG00000249456.1,29.781,23.589,38.741,13.965,31.297,16.211,23.707,41.639,22.325
ENSG00000249458.1,0,0,0,0,0,0,0,0,0
ENSG00000249459.12,0,0,0,0,0,0,0,0,0
ENSG00000249460.2,0,0,0,0,0,0,0,0,0
ENSG00000249462.1,0,0,0,12,3,0,0,0,0
ENSG00000249463.1,1,0,0,0,0,0,0,0,0
ENSG00000249464.8,3,0,1,7,2,8,0,0,0
ENSG00000249465.1,0,0,0,0,0,0,0,1,1
ENSG00000249467.2,0,0,0,0,0,0,0,0,0
ENSG00000249471.8,53.029,79.549,81.692,47.311,55.418,72.542,97.769,104.158,93.258
ENSG00000249472.1,1,0,0,0,0,0,0,0,0
ENSG00000249474.1,0,0,0,1.434,0,0,0,0,1.693
ENSG00000249476.2,9,17,16.455,7.002,4,6,21.215,11.993,15.481
ENSG00000249478.1,0,1,0,0,0,0,3,6,8
ENSG00000249479.1,0,0,0,0,0,0,0,0,0
ENSG00000249481.7,2.47,4.795,3.946,0,0,0,3.001,0,2.208
ENSG00000249482.1,0,2,0,0,0,0,0,0,0
ENSG00000249483.1,0,0,0,0,0,0,0,0,0
ENSG00000249484.9,0,0,0,0,0,0,0,0,1
ENSG00000249485.1,0,1.004,1.001,4.004,6.011,1.001,2.003,0,3.011
ENSG00000249486.1,0,0,0,0,0,0,0,0,0
ENSG00000249487.7,0,0,0,0,0,0,0,0,0
ENSG00000249488.1,0,0,0,0,0,0,0,0,0
ENSG00000249489.1,0,0,0,0,0,0,0,2,0
ENSG00000249490.2,0,0,0,0,0,0,0,0,0
ENSG00000249491.1,4,1,6,0,0,0,0,1,0
ENSG00000249492.3,23,26.535,26,47.512,31.738,47,21,31.261,28
ENSG00000249493.1,0,0,0,2,1,0,0,0,0
ENSG00000249494.6,0,4,2,0,0,0,0,2,0
ENSG00000249495.1,0,0,0,0,0,0,0,0,0
ENSG00000249497.1,0,0,0,0,0,0,0,0,0
ENSG00000249500.1,3.146,5.001,6.999,6.016,4,6.022,18.769,9.88,18.125
ENSG00000249501.1,0,0,0,0,0,0,0,0,0
ENSG00000249502.3,12,17,9,3,9,5.01,0,2,11
ENSG00000249503.1,0,0,0,0,0,0,0,0,0
ENSG00000249504.3,0,0,0,0,0,0,0,0,0
ENSG00000249505.1,0,0,0,0,0,0,0,0,0
ENSG00000249506.3,0,0,0,0,0,0,0,0,0
ENSG00000249509.1,0,0,0,0,0,0,0,0,0
ENSG00000249510.1,0,0,0,1,4,0,0,0,0
ENSG00000249513.2,0,0,0,0,0,0,0,0,0
ENSG00000249514.1,3,4,1,0,0,0,0,0,0
