"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000169062.15",1085.15974761059,-0.618563236586266,0.0905243193824168,5.84527827260447e-12,1.46895782724187e-11
"ENSG00000138050.15",305.138925967351,0.822511911911138,0.120613493391913,5.85327538420268e-12,1.4708119302814e-11
"ENSG00000140990.15",1504.49573492333,0.946271720222786,0.138865574266186,5.8889246827352e-12,1.47961335173642e-11
"ENSG00000290018.1",21.7603882687882,0.344397287012319,1.10607746321332,5.90910564060454e-12,1.48452684651997e-11
"ENSG00000013275.8",2962.76744156737,-0.636027800291526,0.0928498019538803,5.98602053235634e-12,1.50369089015331e-11
"ENSG00000172531.16",3072.05983354054,0.69754855827396,0.101807894316605,6.00763445744335e-12,1.5089607233369e-11
"ENSG00000023228.14",2569.01798517207,-0.586720566662623,0.0854936249147124,6.02283640618258e-12,1.51261909150093e-11
"ENSG00000102678.7",78.570299083667,4.06160743250116,0.800851932129392,6.027713150837e-12,1.51368381312677e-11
"ENSG00000165655.17",396.62972185899,0.628971272468693,0.0918221168432589,6.0416406454063e-12,1.51702090040221e-11
"ENSG00000253598.3",13.4928297332439,-1.78079845452767,0.267623288671301,6.04988758482893e-12,1.51893107851239e-11
"ENSG00000140153.18",460.849703163624,-0.466101407388663,0.0680779511627777,6.07554826660373e-12,1.52517867795323e-11
"ENSG00000267365.2",2.13393937093877,7.61614198363388,2.55505285851737,6.07605601902801e-12,1.52517867795323e-11
"ENSG00000087152.16",1144.58681181301,0.606039771838672,0.0885308362172901,6.07892802332730e-12,1.52573834388721e-11
"ENSG00000121417.14",117.854049195421,-0.90858169475265,0.133777876759362,6.0865896891197e-12,1.52749991236562e-11
"ENSG00000167700.9",201.19932047462,-1.11138851684002,0.164002317032572,6.09308819766959e-12,1.52896923172584e-11
"ENSG00000123427.17",158.798320670638,-0.670538060898304,0.0978603428073394,6.09925197867143e-12,1.53035425465271e-11
"ENSG00000006071.16",7.75913802503849,3.55467830750532,0.536304822911843,6.13162126932093e-12,1.53831347594424e-11
"ENSG00000185513.18",106.267590144108,1.09465390987076,0.161564742998525,6.15233129572317e-12,1.54334622522941e-11
"ENSG00000100568.11",1669.15586164461,-0.510907057721821,0.0748878507648343,6.19035831721986e-12,1.55272151644618e-11
"ENSG00000158079.16",173.786867057854,0.723099490031821,0.105858608255047,6.20965989923584e-12,1.5573984399868e-11
"ENSG00000280273.2",5.00415694657289,-2.62389469413312,0.392042809330563,6.21518821715584e-12,1.5586203710872e-11
"ENSG00000104904.12",5574.45362842275,-0.787787372718039,0.115227390910215,6.21885548298052e-12,1.55921077352761e-11
"ENSG00000145349.20",382.182852380856,-1.2588842088286,0.186359685384626,6.21859392578615e-12,1.55921077352761e-11
"ENSG00000253304.2",52.9286337350864,-4.43660645750369,0.714983770123828,6.26670209551043e-12,1.57104118081558e-11
"ENSG00000291124.1",218.129885124673,1.19782099640762,0.177545521225108,6.27276633636169e-12,1.57239549609421e-11
"ENSG00000286104.1",31.6488667233713,-1.44732362620491,0.215111575190307,6.29083007517128e-12,1.5767571244765e-11
"ENSG00000145088.9",60.9524697818557,1.16356631838145,0.171671137927266,6.41845721744426e-12,1.60857631498912e-11
"ENSG00000101160.15",3224.09605657029,-0.520202642447632,0.0754239961294613,6.42922949850229e-12,1.61110603311804e-11
"ENSG00000142102.16",521.783794065544,1.64337194706836,0.245741340859252,6.43132603205732e-12,1.61146138397925e-11
"ENSG00000064490.14",599.518113024596,0.993784273878211,0.146179861985741,6.44052063213364e-12,1.61359499508234e-11
"ENSG00000090924.15",260.349440613048,0.911552029111376,0.134234067946535,6.49491268951217e-12,1.62705064116236e-11
"ENSG00000125753.15",2737.86907636589,-0.502928565273981,0.0738175480673953,6.49952676838953e-12,1.62803480569521e-11
"ENSG00000143106.13",2813.54168607634,-1.02617932102033,0.150983568759713,6.57951673304957e-12,1.64789731020416e-11
"ENSG00000135549.16",28.1427314101525,-1.28248228022408,0.189439503290341,6.60002008422759e-12,1.65285825622617e-11
"ENSG00000267249.1",22.1373793293504,1.87855925091511,0.281725740785529,6.68975962713534e-12,1.6751553073705e-11
"ENSG00000151287.17",400.136660871975,-1.05652026105303,0.156039439362807,6.77732868877414e-12,1.69690421344165e-11
"ENSG00000127483.19",2858.21436736174,0.579094455206511,0.0846368471807953,6.82113289725111e-12,1.7076918672142e-11
"ENSG00000125804.14",10.410591117237,-2.51256719278611,0.389766003334861,6.8237736445617e-12,1.7081729324619e-11
"ENSG00000161036.13",672.083799024206,0.797329661187708,0.117025544778404,6.85616972876371e-12,1.71610166748727e-11
"ENSG00000268883.2",2.89546290195238,-7.99479429786711,2.74949594386314,6.88483412538753e-12,1.72309478727165e-11
"ENSG00000183207.15",2500.00957565289,0.713529213900901,0.104730456516016,6.89519508839438e-12,1.72550604303503e-11
"ENSG00000269680.1",9.41965159118428,2.28219315424294,0.346723626525813,6.96949104144309e-12,1.74391468315755e-11
"ENSG00000111653.20",213.975869354643,0.806662933886867,0.118418921734677,7.01553734701919e-12,1.75525152774732e-11
"ENSG00000116560.12",7436.23040877105,0.556006837065429,0.0813582143064815,7.07581557891978e-12,1.77014636417657e-11
"ENSG00000170122.6",8.80438005380855,3.29197903772949,0.507320028708989,7.12562537679338e-12,1.78241946628983e-11
"ENSG00000290396.1",149.128544233458,1.97022871485106,0.297725890348229,7.18809201006439e-12,1.79785565849873e-11
"ENSG00000126945.9",2169.18375129364,-0.655469531337847,0.09617763413766,7.26307908188855e-12,1.81641983019833e-11
"ENSG00000164236.12",138.884611310017,-1.46684567969901,0.218263991970074,7.27679445731941e-12,1.81965829812374e-11
"ENSG00000286334.1",4.51071650136067,-2.7967441213508,0.423584131747606,7.30581949681403e-12,1.82672406431024e-11
"ENSG00000233760.3",15.2477399379073,6.6105730504643,2.2770085905424,7.44253036922625e-12,1.8607109347315e-11
"ENSG00000290977.1",8.85009976171133,7.71058394994696,2.44705421268042,7.45870837245319e-12,1.86455933642917e-11
"ENSG00000278133.1",87.3283373618237,1.37993973007705,0.206033663540517,7.48525222162873e-12,1.87099795322989e-11
"ENSG00000100075.10",1160.37614343777,-0.842083093910719,0.12411983209685,7.5430306329171e-12,1.8852417190615e-11
"ENSG00000136986.10",1469.6070471505,-0.534750353783409,0.078271634017674,7.54880045349999e-12,1.8864852648472e-11
"ENSG00000134758.14",564.572620838726,-0.70568680961771,0.103577148418306,7.57348845184558e-12,1.89245580452167e-11
"ENSG00000283757.1",3.15286229351139,2.83289320645831,0.426976451009125,7.65199382280049e-12,1.91187150521076e-11
"ENSG00000184828.10",200.453637613454,1.8187336128353,0.274119934186064,7.65555670149491e-12,1.91256050507211e-11
"ENSG00000251550.1",2.52862778066171,7.35023334818086,2.50926598072334,7.67090455235416e-12,1.91619324803285e-11
"ENSG00000248099.4",3.69188233332609,7.17704296839469,2.4725277851795,7.67547003561019e-12,1.91713207293908e-11
"ENSG00000186106.11",219.305618276747,-0.728542991113439,0.107204684817039,7.70705678750049e-12,1.92481919831676e-11
"ENSG00000230606.11",314.845299288958,1.44495664728016,0.216198297294869,7.72577133080365e-12,1.92929024159308e-11
"ENSG00000259347.9",23.9002792894617,-2.18507149844997,0.331442068097581,7.80906785297185e-12,1.94988614987315e-11
"ENSG00000130159.15",586.426839619297,-0.753536220432986,0.110889605549061,7.83484778981515e-12,1.95611762699358e-11
"ENSG00000140988.16",37427.4030171056,0.843143188975808,0.124243116914578,7.87778102669375e-12,1.96662998912133e-11
"ENSG00000275491.1",8.96241000058728,3.21908428163119,0.496582661450547,7.90527291492646e-12,1.97328572782363e-11
"ENSG00000182446.15",2928.4524100111,-0.523907615260466,0.076890503639126,7.95024143226534e-12,1.98430206239737e-11
"ENSG00000257337.9",238.593945909296,0.729108238650373,0.107775392227041,8.01361637453173e-12,1.99990966177895e-11
"ENSG00000168393.13",812.368695463138,1.1030943038277,0.164329600901784,8.06510787553415e-12,2.01254861474902e-11
"ENSG00000253775.2",2.45508276452588,7.55494725534132,2.53876561256508,8.09725511842876e-12,2.02035829727704e-11
"ENSG00000134285.11",713.908885795042,0.859406337015925,0.126209492605243,8.19307595706466e-12,2.0440519648765e-11
"ENSG00000276141.5",2.80663101070693,-7.74086612174581,2.7049388496748,8.2100839450384e-12,2.048080073297e-11
"ENSG00000234912.12",331.755895394128,0.628950147643091,0.0925021133276609,8.26053426796068e-12,2.06044895398377e-11
"ENSG00000161265.15",103.624852054066,-0.951225710947165,0.140933545542588,8.33775289826143e-12,2.07949143218111e-11
"ENSG00000289358.1",1.66548866557843,-5.94397976010069,1.34273527486348,8.44164045424762e-12,2.10518062189033e-11
"ENSG00000234819.1",1.90576505023625,-8.26676152267797,2.7962630372369,8.48679488146032e-12,2.11621905752823e-11
"ENSG00000105865.11",393.005331852157,0.660021381731057,0.0970750039870804,8.51635414882276e-12,2.1233668632027e-11
"ENSG00000162076.13",256.539429350027,0.937444458086438,0.138643868567368,8.54812352797907e-12,2.13106415359537e-11
"ENSG00000291186.1",234.709063988293,0.68291875578266,0.10060165070148,8.55781381819472e-12,2.13325604529747e-11
"ENSG00000234690.7",5.26801737074175,2.9868529147128,0.454394210262583,8.58458781418011e-12,2.1397055847895e-11
"ENSG00000166578.10",25.1502077118643,1.29094227064768,0.192429055917793,8.62516799872212e-12,2.14959459745697e-11
"ENSG00000144455.14",291.191724966567,-1.20246382219776,0.179101779159482,8.68837398978525e-12,2.16511982616084e-11
"ENSG00000166033.13",504.325744151276,-1.2785763051119,0.190868644816049,8.71497949792469e-12,2.17152201065054e-11
"ENSG00000237515.10",160.007290477771,-1.24310950875126,0.186343984245685,8.73173705635774e-12,2.17546928380943e-11
"ENSG00000175265.19",1333.48719328879,-1.46803350168673,0.220231028452138,8.79741223768287e-12,2.19160203542276e-11
"ENSG00000224843.8",21.596507729259,-1.58003206019423,0.238823164849957,8.83755964803449e-12,2.20137261877784e-11
"ENSG00000263004.3",40.1120396253861,-1.12966615689411,0.168095956859008,8.88365204282326e-12,2.21262185055679e-11
"ENSG00000166908.18",1054.32580479671,0.88737250158293,0.131198013284593,8.9522232433082e-12,2.22946685804564e-11
"ENSG00000131188.12",312.136665649534,1.07948044313163,0.160596740111845,8.97242069443644e-12,2.23426256986328e-11
"ENSG00000231563.3",2.94839828095512,4.31879062660183,0.840255679155679,9.04198226719457e-12,2.25134836804841e-11
"ENSG00000173156.7",1582.39361559142,-1.22799232061713,0.183099169704446,9.08274928786213e-12,2.26126182742152e-11
"ENSG00000103502.14",1108.41654537183,-0.759227863844505,0.112131507034736,9.09074455202764e-12,2.26301513316433e-11
"ENSG00000187838.17",601.86701211682,0.693737484088795,0.102206356182312,9.16868178702621e-12,2.28217733309222e-11
"ENSG00000100815.12",839.989922203712,-0.794454501618776,0.117434353834269,9.24269552867179e-12,2.30035902233557e-11
"ENSG00000231817.9",8.41994680184281,2.24358535716293,0.339283891392245,9.26843297615374e-12,2.30652296329241e-11
"ENSG00000141002.20",1246.31753899615,-0.634128308397554,0.0935752556994816,9.30492255619684e-12,2.31536108572269e-11
"ENSG00000069535.14",1142.89758760575,-1.14507125526212,0.169275588477683,9.41733448845892e-12,2.34308727671682e-11
"ENSG00000261116.1",33.3221421785098,8.05022379990883,1.33043306050464,9.43734310186744e-12,2.34781958743536e-11
"ENSG00000126759.14",16.4599780874742,2.48055554867277,0.381851589778273,9.44067443785773e-12,2.34840237299496e-11
"ENSG00000268364.3",14.1615642601792,-2.08265654715583,0.31365960619139,9.50480903213773e-12,2.36410848593888e-11
"ENSG00000177728.17",631.543511229087,0.904888775679207,0.134285475220744,9.50778537502847e-12,2.36460115646389e-11
"ENSG00000175315.3",38.5057872552057,2.0760169006493,0.3159547723629,9.57431547444186e-12,2.38089798799569e-11
"ENSG00000132581.10",673.732553962757,-0.827420866091898,0.122537355202525,9.62736607000732e-12,2.39383973543492e-11
"ENSG00000260971.4",2.31068364439613,-4.90908639115833,0.912683759500501,9.65794562210217e-12,2.40119194463047e-11
"ENSG00000160703.17",308.929596875489,-0.919315151836353,0.136224952639024,9.69109829347575e-12,2.40918228562218e-11
"ENSG00000161654.10",1740.10018628696,0.554993053054683,0.0817640039261827,9.73401015079792e-12,2.41959680891263e-11
"ENSG00000168615.13",2224.26152916236,1.15377149584935,0.172262421524363,9.7960930820956e-12,2.43477403508636e-11
"ENSG00000173653.8",374.095874570663,0.510463223937291,0.0752337479785956,9.86687694750361e-12,2.45211043612178e-11
"ENSG00000243156.9",811.141210877386,-1.27623969533424,0.191403342991729,1.01337313645276e-11,2.51816544924561e-11
"ENSG00000100968.14",62.3049635845193,1.76877576850333,0.268865604416135,1.02514593698412e-11,2.54715358816925e-11
"ENSG00000135406.15",12.829210931097,3.77051665150796,0.582146555004107,1.02926206257552e-11,2.55684585798883e-11
"ENSG00000243335.10",112.668935718271,-1.09459911731784,0.162583188512635,1.0292335783221e-11,2.55684585798883e-11
"ENSG00000258245.1",2.2320487824119,7.26528063933403,2.40650493335145,1.03022073605103e-11,2.55895970528634e-11
"ENSG00000237550.7",13688.7240962325,1.20262781111241,0.179685991841184,1.03362799927695e-11,2.56715451331453e-11
"ENSG00000100116.17",182.5899450828,-0.970535747985003,0.144579743364949,1.04400204070493e-11,2.59264873157495e-11
"ENSG00000170456.16",692.694728906779,1.06252105318578,0.158300440871952,1.04659045400845e-11,2.59880500503447e-11
"ENSG00000213222.3",24.8971470289349,1.81803087912817,0.274250544606828,1.04761233956975e-11,2.60107052865577e-11
"ENSG00000234754.2",10.5409054851677,-2.32250733549242,0.354167626674853,1.05372259558278e-11,2.61596794895856e-11
"ENSG00000173041.12",349.547668832584,-0.732227919794873,0.108265377286399,1.05643906116015e-11,2.62243772383097e-11
"ENSG00000233396.9",75.2671573649746,0.77062739928239,0.11417821713025,1.0612697969263e-11,2.63415392902044e-11
"ENSG00000213079.10",1086.70424769895,0.593043187391884,0.0876033051182965,1.0684003985866e-11,2.65157553467402e-11
"ENSG00000279419.1",1.70831242524037,-8.07044240173366,2.76458814638681,1.07133644515989e-11,2.65858446442301e-11
"ENSG00000134248.14",1438.52587658899,-0.8210730256501,0.121872898233859,1.08270430163235e-11,2.68651377643856e-11
"ENSG00000108669.18",688.08724615225,-0.947099184551644,0.140858881985699,1.08451046714543e-11,2.69071431162344e-11
"ENSG00000264230.9",57.5801696486894,-1.63444435176671,0.247018396228529,1.08531924262296e-11,2.69243966278859e-11
"ENSG00000131475.7",1285.81504485708,-0.861960891402491,0.128086409446931,1.09124171254846e-11,2.70684928613458e-11
"ENSG00000164610.10",357.764413468405,0.943699954816959,0.140626757822856,1.09842655283281e-11,2.72438691064455e-11
"ENSG00000154723.13",1700.57252830641,-0.982676903594124,0.146605455914194,1.1091716340204e-11,2.75075028501811e-11
"ENSG00000159231.6",241.582294628543,-1.04970830138702,0.156754863431226,1.12199270285237e-11,2.78225607490568e-11
"ENSG00000290972.1",13.9379940834194,1.91583856037288,0.291652407541879,1.12821212675548e-11,2.79738659803418e-11
"ENSG00000127314.18",2413.09437761435,-0.813269047793467,0.12079757776656,1.13733340957153e-11,2.81970833097426e-11
"ENSG00000132613.16",795.198248322318,-0.897854158882823,0.133806433369471,1.14665041890005e-11,2.84251060424747e-11
"ENSG00000169359.16",583.694281806085,-0.510511775678318,0.0754381982777606,1.15915129092549e-11,2.87319999068789e-11
"ENSG00000170919.16",189.008611229219,0.997646641492571,0.149247882551251,1.1958375738846e-11,2.96382533834219e-11
"ENSG00000126756.12",775.637686567727,0.922662453351481,0.137362136681514,1.19624762309522e-11,2.96453227213423e-11
"ENSG00000284138.1",5.04870838433554,4.75237068388744,0.995796382671794,1.19706040094998e-11,2.9662369935277e-11
"ENSG00000269929.6",185.481687963377,1.23947262030478,0.186389933499487,1.20471225416175e-11,2.98488637060252e-11
"ENSG00000089693.11",5264.40689306476,0.605322710778198,0.0896466020710392,1.20680071413222e-11,2.98974901025914e-11
"ENSG00000126337.14",1.85639509178665,7.36361719887312,2.43602640989062,1.20824840304231e-11,2.99302334383165e-11
"ENSG00000183291.18",2049.92276655458,-0.982852382400522,0.145272758245209,1.21112964656001e-11,2.99984776675846e-11
"ENSG00000168612.5",182.254197559622,0.561929698230481,0.0830922663762644,1.21818576432569e-11,3.01701043675699e-11
"ENSG00000142065.14",50.8198272486349,1.19791051259726,0.180458020723247,1.21941887579495e-11,3.01974952757854e-11
"ENSG00000105467.9",3.74818782387604,4.12088274813171,0.709493979302713,1.22172993120587e-11,3.02515717223423e-11
"ENSG00000158220.14",17.5403436871616,-2.13690881307629,0.32424051088593,1.22540614903741e-11,3.03394365118184e-11
"ENSG00000125246.16",124.666818257839,-1.84629713266001,0.281626442375948,1.22595941921803e-11,3.03499709879586e-11
"ENSG00000257178.5",6.23401432016842,6.80014996576617,2.30123358082543,1.22821241170822e-11,3.04025773741343e-11
"ENSG00000172115.9",8511.55196672258,0.715905667972646,0.106995160581753,1.23775749628127e-11,3.06356589143147e-11
"ENSG00000113658.18",1734.10489965145,-0.803365477476411,0.119603748997212,1.23880587201118e-11,3.06584122810644e-11
"ENSG00000277173.1",3.43896982456965,3.92115897181821,0.593701585369645,1.25953359647487e-11,3.11681417481503e-11
"ENSG00000164754.16",4424.68195674242,0.779220318960547,0.115577647201592,1.26265693660564e-11,3.12421761655594e-11
"ENSG00000112309.11",25.3086639364616,-1.8544936972166,0.281671426393892,1.263138573993e-11,3.12475828256512e-11
"ENSG00000256664.1",182.752611132787,-2.47905352887428,0.382638059602876,1.2631137919908e-11,3.12475828256512e-11
"ENSG00000286940.1",6.6449579342075,-2.70168240153422,0.410956106281009,1.27507136244264e-11,3.15394916989953e-11
